71.0000 8485.4085 5236.3401 1665.1549 909.3828 33419.3662 57858.2094 179406.0000 22.3099 11.3069 16.0000 64.0000 25104.0282 40345.5829 10.0000 90361.0000 877.5975 1421.2739 1.7333 3817.1489 0.1962 0.1737 22.3099 11.3069 90361.0000 198.0000 0.0000 32.4000
530.0000 8952.0453 4766.0019 1983.8623 954.5710 22761.8642 37052.1462 147836.0000 24.8849 11.9575 16.0000 65.0000 19395.4415 30838.4320 11.0000 112576.0000 614.5045 971.4822 1.9333 2891.1935 0.2216 0.2003 24.8849 11.9575 112576.0000 1648.0000 0.0000 26.1531
901.0000 8281.5183 4116.1982 1824.7758 813.2300 23729.2375 38743.3605 133448.0000 22.8091 10.1540 16.0000 65.0000 22272.1188 36412.3066 10.0000 112640.0000 692.4550 1127.1658 1.9333 3635.7419 0.2203 0.1976 22.8091 10.1540 112640.0000 2568.0000 0.0000 33.2933
1100.0000 7961.2073 4249.4382 1761.9409 842.4606 26831.7882 48642.7888 256335.0000 21.9582 10.5022 16.0000 80.0000 23746.5391 41874.0661 10.0000 119235.0000 749.3206 1317.0338 1.8667 4068.8095 0.2213 0.1983 21.9582 10.5022 119235.0000 3018.0000 0.0000 27.2912
1011.0000 8191.2957 6045.4055 1788.3462 1244.4790 23718.7082 60547.4617 396470.0000 22.3056 15.5501 16.0000 128.0000 15546.0237 32692.4044 9.0000 118600.0000 496.9817 1057.4005 1.8667 5172.0000 0.2183 0.2059 22.3056 15.5501 118600.0000 2818.0000 0.0000 29.6574
992.0000 10060.0726 5917.4173 2193.6310 1211.0985 33845.0887 46640.3066 298643.0000 27.2802 15.0136 16.0000 112.0000 26998.2560 36078.3957 10.0000 119084.0000 844.7559 1123.5592 1.8000 3899.1064 0.2181 0.2047 27.2802 15.0136 119084.0000 3382.0000 0.0000 30.2523
830.0000 9947.4602 7130.7830 2170.6060 1490.8096 32240.1133 60422.3411 348980.0000 27.0530 18.6311 16.0000 112.0000 21365.1434 33403.8461 10.0000 115692.0000 670.3541 1048.9973 1.8667 4245.2222 0.2182 0.2091 27.0530 18.6311 115692.0000 2806.0000 0.0000 36.0796
718.0000 8482.7409 4337.0562 1834.7883 865.0857 15586.2577 34553.7284 321236.0000 22.8050 10.6893 16.0000 80.0000 13360.0376 25436.5770 9.0000 115723.0000 422.7461 792.2200 1.8667 4728.1270 0.2163 0.1995 22.8050 10.6893 115723.0000 2046.0000 0.0000 41.7727
610.0000 11075.1082 8264.1123 2429.1607 1735.5886 50234.8803 78332.8786 402986.0000 30.1443 21.8206 16.0000 112.0000 30857.5197 43522.0930 11.0000 115807.0000 966.2037 1371.8043 1.8667 4570.5532 0.2193 0.2100 30.1443 21.8206 115807.0000 2298.0000 0.0000 48.9688
998.0000 9408.3928 6683.4985 2043.3086 1391.2823 31361.7285 60238.6747 379298.0000 25.5331 17.5132 16.0000 112.0000 20011.8116 35508.9429 10.0000 113031.0000 635.0515 1126.4283 1.9333 4801.2405 0.2172 0.2082 25.5331 17.5132 113031.0000 3184.0000 0.0000 30.0792
1035.0000 9253.0551 6082.3567 2008.9169 1257.7455 33946.5797 58965.3824 356561.0000 25.1324 15.8493 16.0000 112.0000 23496.9401 37773.2158 9.0000 113122.0000 768.6907 1241.7840 1.8667 4311.7937 0.2171 0.2068 25.1324 15.8493 113122.0000 3250.0000 0.0000 28.9362
1065.0000 8843.7408 5491.5510 1907.3239 1103.0267 31000.8498 57390.2682 342536.0000 23.8920 13.8751 16.0000 96.0000 22452.5061 35692.7834 9.0000 119026.0000 747.0041 1209.2560 1.7333 4647.2698 0.2157 0.2009 23.8920 13.8751 119026.0000 3180.0000 0.0000 28.1523
593.0000 10804.8297 5907.1797 2336.7909 1222.8626 41861.0185 50317.3537 292650.0000 29.4924 15.3737 16.0000 112.0000 34290.6003 37138.6879 8.0000 119024.0000 1063.2652 1179.3854 1.7333 4645.2381 0.2163 0.2070 29.4924 15.3737 119024.0000 2186.0000 0.0000 50.6132
894.0000 9447.4989 5749.8104 2058.0369 1191.9506 41720.0492 63912.6348 278461.0000 25.9609 15.0328 16.0000 96.0000 31059.1320 42776.9851 10.0000 119053.0000 1011.8418 1419.5073 1.8667 4411.6349 0.2178 0.2073 25.9609 15.0328 119053.0000 2900.0000 0.0000 33.5174
519.0000 8727.7071 4623.7078 1852.8786 872.9377 15787.5896 33361.2158 229519.0000 23.4085 10.9671 16.0000 80.0000 13267.9518 24508.5084 10.0000 119112.0000 426.9806 785.9583 1.9333 4010.9149 0.2123 0.1888 23.4085 10.9671 119112.0000 1518.0000 0.0000 57.6622
709.0000 7641.0606 3878.9777 1652.1904 721.4275 21447.4852 44682.5153 193114.0000 20.7461 9.0799 16.0000 64.0000 17857.8759 34470.2361 10.0000 109884.0000 600.6044 1168.2069 1.8000 4108.8085 0.2162 0.1860 20.7461 9.0799 109884.0000 1838.0000 0.0000 42.3249
946.0000 9151.1205 4786.3386 1966.3679 935.3271 31636.4958 45964.7456 186616.0000 24.8203 11.8221 16.0000 64.0000 27374.4820 37717.4387 10.0000 108226.0000 870.0287 1203.7422 1.8667 3970.5532 0.2149 0.1954 24.8203 11.8221 108226.0000 2934.0000 0.0000 31.6286
980.0000 7685.6571 3739.6746 1647.8224 725.8546 18624.1735 36342.2871 145250.0000 20.7551 9.0716 16.0000 64.0000 16811.4602 31800.5533 9.0000 119922.0000 537.4458 1012.7686 1.9333 3546.6129 0.2144 0.1941 20.7551 9.0716 119922.0000 2542.0000 0.0000 30.5955
1074.0000 8161.4376 4102.3889 1769.6471 812.9364 26906.1490 43563.7230 125178.0000 22.2914 10.1811 16.0000 64.0000 24487.1518 39772.9838 8.0000 119983.0000 783.6797 1268.8309 1.8667 3873.0968 0.2168 0.1982 22.2914 10.1811 119983.0000 2992.0000 0.0000 27.9376
721.0000 7540.0166 3509.7209 1630.9792 641.3960 17392.2774 34242.4052 101814.0000 20.5992 8.0789 16.0000 48.0000 16761.8155 33140.3326 10.0000 101742.0000 536.6655 1058.4436 1.9333 3284.3226 0.2163 0.1827 20.5992 8.0789 101742.0000 1856.0000 0.0000 41.5903
1003.0000 8008.5184 3763.6933 1736.5075 736.8104 13153.2782 22176.3163 78586.0000 21.6830 9.2114 16.0000 64.0000 12186.1416 20818.5265 11.0000 78515.0000 399.7813 676.8992 1.9333 2535.0323 0.2168 0.1958 21.6830 9.2114 78515.0000 2718.0000 0.0000 29.9092
813.0000 6763.6802 2908.0804 1494.1599 502.9228 3764.7097 9676.6945 32081.0000 18.5670 6.3304 16.0000 48.0000 3708.3825 9584.2084 11.0000 32004.0000 118.9169 303.4080 1.8667 1034.8710 0.2209 0.1729 18.5670 6.3304 32004.0000 1886.0000 0.0000 36.8608
831.0000 5966.9507 1642.7993 1272.2984 116.3956 47.0048 90.0901 1127.0000 16.1396 1.4644 16.0000 32.0000 26.8424 84.9361 10.0000 1045.0000 2.8369 2.7981 1.8000 36.3548 0.2132 0.0709 16.1396 1.4644 1045.0000 1676.0000 0.0000 36.1193
