30.0000 2051.0667 10.6833 2037.0000 2072.0000 16.0667 0.2537 1153.6333 0.4901 5931.4667 1568.4696 136.1674 2.2411 2044.0000 127.5625 2031.6552 -15.6333 4.2307
29.0000 2044.5172 7.7304 2030.0000 2062.0000 16.0000 0.0000 1154.4483 0.5724 5670.3448 1582.6002 136.3011 0.5154 2042.0000 135.3333 2027.3929 -15.5172 4.2558
30.0000 2044.8000 5.3845 2035.0000 2056.0000 16.0333 0.1826 1154.3333 0.5467 5724.0000 1582.6002 136.0361 1.6056 2035.0000 127.7500 2027.6207 -15.6333 4.2307
30.0000 2044.2333 8.1439 2033.0000 2071.0000 16.0000 0.0000 1153.9667 0.1826 5827.7333 1579.0794 136.2822 0.5429 2047.0000 135.5333 2027.9310 -15.6333 4.2307
29.0000 2043.5862 5.2612 2036.0000 2055.0000 16.0000 0.0000 1155.6897 1.9658 5455.7241 1559.8278 136.2391 0.3507 2033.0000 135.7333 2027.5357 -15.5172 4.2558
30.0000 2043.3333 5.1684 2034.0000 2060.0000 16.0000 0.0000 1157.4667 0.5713 6138.9333 1525.2924 136.2222 0.3446 2036.0000 135.6000 2027.3103 -15.6333 4.2307
29.0000 2040.7241 4.4713 2031.0000 2050.0000 16.0000 0.0000 1156.9655 0.1857 6314.2069 1465.2031 136.0483 0.2981 2030.0000 135.4000 2026.1429 -15.5172 4.2558
30.0000 2045.5667 6.8112 2036.0000 2067.0000 16.0000 0.0000 1156.9333 0.2537 5827.7333 1579.0794 136.3711 0.4541 2036.0000 135.7333 2027.7586 -15.6333 4.2307
30.0000 2045.2000 6.8803 2031.0000 2062.0000 16.0000 0.0000 1157.7667 0.4302 5827.7333 1579.0794 136.3467 0.4587 2035.0000 135.4000 2027.8966 -15.6333 4.2307
29.0000 2048.0000 7.5261 2037.0000 2061.0000 16.0000 0.0000 1158.0000 0.0000 5992.2759 1559.8278 136.5333 0.5017 2037.0000 135.8000 2029.9643 -15.5172 4.2558
30.0000 2043.6333 6.7081 2031.0000 2061.0000 16.0000 0.0000 1157.5000 0.8610 6035.2000 1550.6252 136.2422 0.4472 2040.0000 135.4000 2027.3448 -15.6333 4.2307
29.0000 2042.5862 5.7664 2033.0000 2062.0000 16.0000 0.0000 1155.5862 0.7800 5884.9655 1575.0460 136.1724 0.3844 2032.0000 135.5333 2027.1786 -15.5172 4.2558
30.0000 2045.5333 6.9169 2035.0000 2065.0000 16.0000 0.0000 1155.0333 0.1826 5931.4667 1568.4696 136.3689 0.4611 2037.0000 135.6667 2028.7931 -15.6333 4.2307
29.0000 2045.1379 6.7861 2033.0000 2062.0000 16.0000 0.0000 1155.6207 0.7277 5884.9655 1575.0460 136.3425 0.4524 2031.0000 135.5333 2028.8571 -15.5172 4.2558
30.0000 2043.1000 6.9597 2032.0000 2061.0000 16.0000 0.0000 1156.1333 0.3457 6138.9333 1525.2924 136.2067 0.4640 2036.0000 135.4667 2027.8966 -15.6333 4.2307
30.0000 2042.7667 6.2570 2033.0000 2057.0000 16.0333 0.1826 1156.1000 0.3051 5724.0000 1582.6002 135.9006 1.5948 2034.0000 127.7500 2027.4138 -15.6333 4.2307
29.0000 2041.0690 3.6833 2034.0000 2049.0000 16.0000 0.0000 1156.2069 0.4913 5455.7241 1559.8278 136.0713 0.2456 2029.0000 135.6000 2026.0000 -15.5172 4.2558
29.0000 2600.5862 3009.6190 2036.0000 18249.0000 16.5517 2.9711 1196.2069 214.7903 6028.6897 2261.2770 151.7199 84.0391 14172.0000 135.7333 2098.9643 -15.5172 4.2558
30.0000 2041.0000 7.1003 2030.0000 2063.0000 16.0000 0.0000 1156.0000 0.0000 5931.4667 1568.4696 136.0667 0.4734 2036.0000 135.3333 2026.5517 -15.6333 4.2307
29.0000 2039.3793 5.3078 2030.0000 2054.0000 16.0000 0.0000 1155.8966 1.5663 6314.2069 1465.2031 135.9586 0.3539 2034.0000 135.3333 2025.3571 -15.5172 4.2558
30.0000 2044.4333 11.6314 2032.0000 2090.0000 16.0000 0.0000 1156.7000 1.9502 5724.0000 1582.6002 136.2956 0.7754 2070.0000 135.4667 2028.6552 -15.6333 4.2307
29.0000 2039.8966 4.7082 2031.0000 2051.0000 16.0000 0.0000 1153.6207 0.4938 5992.2759 1559.8278 135.9931 0.3139 2029.0000 135.4000 2025.5357 -15.5172 4.2558
30.0000 2040.9333 6.4323 2032.0000 2056.0000 16.0000 0.0000 1153.7333 0.4498 5827.7333 1579.0794 136.0622 0.4288 2034.0000 135.4667 2025.9310 -15.6333 4.2307
30.0000 2041.4667 4.8047 2033.0000 2053.0000 16.0000 0.0000 1154.8000 0.4068 5724.0000 1582.6002 136.0978 0.3203 2031.0000 135.5333 2026.1379 -15.6333 4.2307
29.0000 2042.5862 5.2950 2032.0000 2054.0000 16.0345 0.1857 1154.3793 0.5615 5777.6552 1582.6002 135.8790 1.6262 2030.0000 127.6250 2027.6071 -15.5172 4.2558
30.0000 2041.8000 6.8097 2030.0000 2060.0000 16.0000 0.0000 1154.5333 0.5713 5516.5333 1568.4696 136.1200 0.4540 2035.0000 135.3333 2026.9310 -15.6333 4.2307
29.0000 2045.3448 7.1127 2033.0000 2060.0000 16.0000 0.0000 1156.6897 1.9658 5777.6552 1582.6002 136.3563 0.4742 2038.0000 135.5333 2028.7500 -15.5172 4.2558
30.0000 2050.7667 11.8778 2035.0000 2080.0000 16.0000 0.0000 1157.5667 0.5683 5931.4667 1568.4696 136.7178 0.7919 2057.0000 135.6667 2033.0000 -15.6333 4.2307
29.0000 2045.7931 11.2230 2028.0000 2073.0000 16.0000 0.0000 1156.9655 0.1857 6206.8966 1505.3531 136.3862 0.7482 2046.0000 135.2000 2029.3214 -15.5172 4.2558
30.0000 2043.1667 15.6912 2029.0000 2115.0000 16.0000 0.0000 1156.9667 0.1826 5931.4667 1568.4696 136.2111 1.0461 2091.0000 135.2667 2029.6897 -15.6333 4.2307
30.0000 2050.4000 9.2535 2031.0000 2073.0000 16.0000 0.0000 1157.9333 0.2537 5827.7333 1579.0794 136.6933 0.6169 2045.0000 135.4000 2030.7586 -15.6333 4.2307
29.0000 2043.8621 9.2185 2031.0000 2076.0000 16.0000 0.0000 1158.0000 0.0000 6099.5862 1536.7180 136.2575 0.6146 2036.0000 135.4000 2027.7143 -15.5172 4.2558
30.0000 2040.5000 5.4441 2033.0000 2053.0000 16.0000 0.0000 1157.3667 0.8087 6035.2000 1550.6252 136.0333 0.3629 2027.0000 135.5333 2025.4138 -15.6333 4.2307
29.0000 2042.8621 5.8047 2034.0000 2062.0000 16.0000 0.0000 1156.2414 0.8724 5884.9655 1575.0460 136.1908 0.3870 2041.0000 135.6000 2026.8571 -15.5172 4.2558
30.0000 2042.2333 6.5268 2034.0000 2065.0000 16.0000 0.0000 1155.3667 0.4901 5724.0000 1582.6002 136.1489 0.4351 2040.0000 135.6000 2026.5862 -15.6333 4.2307
30.0000 2040.3667 3.7369 2033.0000 2049.0000 16.0000 0.0000 1155.2667 0.5208 6035.2000 1550.6252 136.0244 0.2491 2031.0000 135.5333 2025.5172 -15.6333 4.2307
29.0000 2043.3103 7.7832 2030.0000 2064.0000 16.0000 0.0000 1156.1034 0.3099 6099.5862 1536.7180 136.2207 0.5189 2035.0000 135.3333 2027.4643 -15.5172 4.2558
30.0000 2048.5667 7.0009 2036.0000 2060.0000 16.0000 0.0000 1156.1667 0.3790 5827.7333 1579.0794 136.5711 0.4667 2036.0000 135.7333 2029.6207 -15.6333 4.2307
29.0000 2043.9310 9.4564 2033.0000 2068.0000 16.0000 0.0000 1156.0345 0.1857 6206.8966 1505.3531 136.2621 0.6304 2040.0000 135.5333 2027.8214 -15.5172 4.2558
30.0000 2046.7000 8.8674 2030.0000 2065.0000 16.0000 0.0000 1156.3667 0.4901 5931.4667 1568.4696 136.4467 0.5912 2035.0000 135.3333 2029.7931 -15.6333 4.2307
29.0000 2041.8276 6.6712 2031.0000 2055.0000 16.0000 0.0000 1156.2414 0.4355 5884.9655 1575.0460 136.1218 0.4447 2037.0000 135.4000 2027.0357 -15.5172 4.2558
